time,jpy,tmp
1499722740,269500.000000000000,0.056000000000
1499722816,269500.000000000000,0.103172540000
1499722832,268780.500000000000,0.010022250000
1499722847,268284.800000000000,0.025000000000
1499722941,269499.900000000000,0.148000000000
1499722946,269499.900000000000,0.140000000000
1499722983,269499.900000000000,0.140000000000
1499722995,269499.900000000000,0.049905490000
1499722995,269499.800000000000,0.068094510000
1499723055,269023.800000000000,0.015485490000
1499723067,269023.800000000000,0.000514510000
1499723067,266814.800000000000,0.001936400000
1499723067,268284.600000000000,0.086018310000
1499723080,266242.200000000000,0.169253850000
1499723086,266242.100000000000,0.010000000000
1499723091,266242.100000000000,0.067748900000
1499723102,266244.700000000000,0.017100000000
1499723107,266244.700000000000,0.012000000000
1499723107,266244.700000000000,0.010000000000
1499723112,266244.700000000000,0.130000000000
1499723112,266244.700000000000,0.232212050000
1499723117,266244.700000000000,0.010000000000
1499723122,266244.700000000000,0.017100000000
1499723122,266244.700000000000,0.260000000000
1499723126,266244.600000000000,0.010000000000
1499723132,266244.700000000000,0.071835180000
1499723132,266244.600000000000,0.068164820000
1499723133,266244.700000000000,0.025000000000
1499723133,266244.700000000000,3.000000000000
1499723138,266244.700000000000,0.022364620000
1499723138,266244.700000000000,0.017100000000
1499723148,266244.700000000000,3.000000000000
1499723148,266244.700000000000,0.130000000000
1499723222,268801.500000000000,0.046596720000
1499723235,268801.500000000000,0.077866250000
1499723235,268801.500000000000,0.073403280000
1499723240,268801.500000000000,0.108373480000
1499723240,268801.500000000000,0.036344070000
1499723249,268801.500000000000,0.016038720000
1499723253,268256.600000000000,0.017100000000
1499723253,268801.400000000000,0.028322990000
1499723253,268801.500000000000,0.761200000000
1499723253,268801.500000000000,0.110000000000
1499723253,268801.500000000000,0.021377480000
1499723270,266943.600000000000,0.021377480000
1499723270,266943.600000000000,0.160000000000
1499723271,266943.600000000000,0.110000000000
1499723271,266943.600000000000,0.260000000000
1499723274,266943.600000000000,0.082251100000
1499723284,266943.600000000000,0.010000000000
1499723296,266943.500000000000,0.010000000000
1499723300,266943.500000000000,0.067736290000
1499723314,270152.100000000000,0.010000000000
1499723327,266255.500000000000,0.010000000000
1499723327,266255.500000000000,0.017100000000
1499723331,266255.500000000000,0.010000000000
1499723331,266255.500000000000,0.260000000000
1499723337,266255.500000000000,0.017100000000
1499723343,266255.500000000000,0.010000000000
1499723347,266255.500000000000,0.017100000000
1499723347,266255.500000000000,0.260000000000
1499723347,266255.500000000000,0.160000000000
1499723351,266255.500000000000,0.010000000000
1499723355,266255.500000000000,0.210000000000
1499723371,266252.900000000000,0.160000000000
1499723375,266252.900000000000,0.551900000000
1499723413,268264.800000000000,0.016493880000
1499723433,268264.900000000000,0.071400000000
1499723470,268264.800000000000,0.000606120000
1499723863,266244.900000000000,0.746900000000
1499723933,266245.100000000000,0.268800000000
1499724004,267567.200000000000,0.099000000000
1499724013,266863.200000000000,0.010000000000
1499724022,266863.200000000000,0.010000000000
1499724035,270070.800000000000,0.005000000000
1499724039,270070.800000000000,0.005000000000
1499724071,266853.200000000000,0.010000000000
1499724079,266853.200000000000,0.260000000000
1499724080,266853.200000000000,0.010000000000
1499724083,266853.200000000000,0.010000000000
1499724121,270060.700000000000,0.010000000000
1499724142,266842.600000000000,0.010000000000
1499724146,266842.600000000000,0.010000000000
1499724177,270050.000000000000,0.010000000000
1499724198,267522.000000000000,0.010000000000
1499724206,267522.000000000000,0.010000000000
1499724213,270050.000000000000,0.010000000000
1499724240,267385.100000000000,0.010000000000
1499724240,267385.100000000000,0.041800000000
1499724247,268794.600000000000,0.010000000000
1499724398,268794.600000000000,0.010000000000
1499724468,268794.600000000000,0.004963270000
1499724476,269591.900000000000,0.010000000000
1499724482,269591.900000000000,0.010000000000
1499724493,269591.900000000000,0.010000000000
1499724684,269555.300000000000,0.091000000000
1499724851,268306.500000000000,1.000000000000
1499724851,268306.500000000000,0.437100000000
1499724983,267818.500000000000,0.099000000000
1499724992,267234.700000000000,0.010000000000
1499724998,266842.200000000000,0.003695380000
1499725003,267234.700000000000,0.010000000000
1499725012,267234.700000000000,0.010000000000
1499725215,267932.300000000000,0.001866630000
1499725395,269014.600000000000,0.001405530000
1499725877,269660.900000000000,0.008028150000
1499725951,269564.700000000000,0.002174380000
1499726125,269110.900000000000,0.011656170000
1499726390,269245.100000000000,0.105334560000
1499726446,269500.000000000000,0.431200000000
1499726536,269500.100000000000,0.195300000000
1499726591,269500.100000000000,0.539397820000
1499726591,269500.000000000000,0.463465440000
1499726662,268225.800000000000,0.026753610000
1499726666,268225.800000000000,0.180000000000
1499726788,268664.900000000000,0.041364980000
1499726803,268536.500000000000,0.003195880000
1499726803,268536.600000000000,0.714700000000
1499726803,268536.600000000000,0.160000000000
1499726803,268536.600000000000,0.160000000000
1499726815,268463.400000000000,0.260000000000
1499726819,268463.400000000000,0.160000000000
1499726822,268463.400000000000,0.160000000000
1499726822,268463.400000000000,0.260000000000
1499726838,268463.400000000000,0.759974630000
1499726838,268463.300000000000,0.093025370000
1499726846,268463.300000000000,0.086100000000
1499726892,268864.800000000000,0.006411190000
1499726970,268463.400000000000,0.068600000000
1499727015,269035.800000000000,0.002143980000
1499727123,269600.200000000000,0.004401220000
1499727159,267896.200000000000,0.008943970000
1499727159,268463.400000000000,0.173835120000
1499727159,267928.600000000000,0.099000000000
1499727159,268391.800000000000,0.020333410000
1499727159,268463.400000000000,0.024400000000
1499727159,268391.900000000000,0.141488580000
1499727159,268463.400000000000,0.673100000000
1499727173,267564.200000000000,0.005130430000
1499727177,267564.200000000000,0.110000000000
1499727177,267564.200000000000,0.005131830000
1499727183,267564.200000000000,0.210000000000
1499727187,267564.200000000000,0.250000000000
1499727187,267564.200000000000,0.005129000000
1499727193,267564.200000000000,0.260000000000
1499727198,267564.200000000000,0.260000000000
1499727198,267564.200000000000,0.005130400000
1499727202,267564.200000000000,0.005747040000
1499727202,267564.200000000000,0.160000000000
1499727268,268463.400000000000,0.034819980000
1499727268,268463.500000000000,0.130000000000
1499727268,268463.500000000000,0.160000000000
1499727268,268463.500000000000,0.170000000000
1499727282,267545.700000000000,0.015940460000
1499727287,267545.700000000000,0.180000000000
1499727287,267545.700000000000,0.014830640000
1499727304,267545.700000000000,0.014830640000
1499727326,269586.000000000000,0.019114550000
1499727361,267552.500000000000,0.100000000000
1499727604,268567.000000000000,0.018900000000
1499727634,268567.000000000000,0.009824910000
1499727634,267545.800000000000,0.009075090000
1499727841,267545.800000000000,3.466400000000
1499727863,269063.300000000000,0.001372880000
1499727952,267545.700000000000,0.089322830000
1499727952,267545.700000000000,0.140783790000
1499727952,267545.800000000000,0.638100000000
1499727978,267031.600000000000,0.014390750000
1499727982,267031.600000000000,0.110634740000
1499727999,268397.000000000000,0.007698680000
1499728097,268542.000000000000,0.001734070000
1499728107,268542.000000000000,0.003007430000
1499728163,266892.200000000000,0.040467170000
1499728230,266842.200000000000,0.099000000000
1499728230,266842.300000000000,0.160000000000
1499728230,267536.700000000000,0.018003890000
1499728230,266842.000000000000,0.099000000000
1499728244,266523.400000000000,0.170000000000
1499728458,268869.200000000000,0.001000000000
1499728534,268869.200000000000,0.003000000000
1499728534,266523.400000000000,0.024479780000
1499728534,266523.500000000000,0.110000000000
1499728534,266244.800000000000,0.210000000000
1499728556,266235.600000000000,0.003000000000
1499728569,266235.600000000000,0.012999990000
1499728569,266235.600000000000,0.112000000000
1499728588,266235.600000000000,0.039567590000
1499728612,266523.500000000000,0.069454340000
1499728711,267666.900000000000,0.001599170000
1499728724,267666.900000000000,0.005306530000
1499728745,267666.900000000000,0.001097010000
1499728745,267666.900000000000,0.006995000000
1499728745,266235.600000000000,0.239706230000
1499728803,268456.600000000000,0.006202180000
1499728837,267666.900000000000,0.085999990000
1499728837,267666.900000000000,0.006995000000
1499728844,265891.800000000000,0.074394400000
1499728862,265891.800000000000,0.003667890000
1499728875,265891.800000000000,0.004853760000
1499728925,270882.100000000000,0.003411360000
1499728947,270849.300000000000,0.075334800000
1499729061,270593.600000000000,0.003947520000
1499729061,270593.600000000000,0.001346210000
1499729074,270593.500000000000,0.079791720000
1499729092,267190.900000000000,0.001359230000
1499729110,267999.900000000000,0.001980860000
1499729131,268000.000000000000,0.109913200000
1499729138,266235.600000000000,0.076656790000
1499729138,266235.600000000000,0.083853680000
1499729138,267999.900000000000,0.001980860000
1499729138,267999.900000000000,0.001980860000
1499729145,265891.800000000000,0.001402030000
1499729145,265891.800000000000,0.204363370000
1499729145,265891.800000000000,0.002972060000
1499729145,265092.600000000000,0.039515440000
1499729145,265622.000000000000,0.099000000000
1499729145,265092.600000000000,0.010447100000
1499729160,266235.600000000000,0.001045730000
1499729179,266235.600000000000,0.009494650000
1499729188,267999.900000000000,0.078191850000
1499729188,268000.000000000000,0.031721350000
1499729201,266235.600000000000,0.019947230000
1499729215,266235.600000000000,0.006520610000
1499729216,266235.600000000000,0.117612470000
1499729222,266000.000000000000,0.213545020000
1499729240,266000.000000000000,0.001916570000
1499729253,266000.000000000000,0.018071420000
1499729253,265891.800000000000,0.271324880000
1499729253,265092.700000000000,0.170000000000
1499729268,265092.600000000000,0.027243310000
1499729275,265092.600000000000,0.009956070000
1499729284,265092.600000000000,0.154164200000
1499729284,265092.600000000000,0.006062090000
1499729291,265092.600000000000,0.001112830000
1499729291,265092.600000000000,0.099255880000
1499729304,265092.600000000000,0.002034660000
1499729317,263749.800000000000,2.407000000000
1499729317,265000.000000000000,0.500000000000
1499729317,265000.000000000000,0.030000000000
1499729341,263530.500000000000,0.012452310000
1499729346,263530.500000000000,0.001021280000
1499729450,265000.000000000000,0.200000000000
1499729493,265000.000000000000,0.453000000000
1499729493,265000.000000000000,0.019724830000
1499729499,265000.000000000000,0.006176810000
1499729506,265000.000000000000,0.006176810000
1499729531,265000.000000000000,2.000000000000
1499729537,265000.000000000000,0.007537280000
1499729538,265000.000000000000,0.027984270000
1499729660,265999.900000000000,0.250000000000
1499729676,265999.900000000000,0.762000000000
1499729693,265000.000000000000,0.858015730000
1499729693,265100.000000000000,3.923000000000
1499729693,265000.000000000000,0.922000000000
1499729693,265000.000000000000,0.649300000000
1499729701,265999.900000000000,0.215075730000
1499729701,265000.000000000000,0.034924270000
1499729722,265000.000000000000,0.015400000000
1499729754,265999.900000000000,0.021654120000
1499729755,265999.900000000000,0.818345880000
1499729787,265999.800000000000,0.006203290000
1499729799,265999.800000000000,0.002322740000
1499729805,265999.900000000000,0.473078390000
1499729832,266037.700000000000,0.039662200000
1499729925,265999.800000000000,0.447462200000
1499729925,266037.700000000000,1.073000000000
1499729925,266037.700000000000,1.016337800000
1499729945,265999.800000000000,0.001421030000
1499729956,265999.800000000000,0.016337250000
1499729987,270593.600000000000,0.054773570000
1499730106,265999.800000000000,0.068335500000
1499730106,266235.600000000000,0.001664500000
1499730220,266037.800000000000,0.017183790000
1499730242,266920.400000000000,0.927000000000
1499730259,266920.400000000000,0.101289230000
1499730259,266920.400000000000,0.904710770000
1499730300,266920.400000000000,0.029009990000
1499730318,266920.400000000000,0.573659990000
1499730318,266920.400000000000,0.220990010000
1499730383,265999.800000000000,0.006938090000
1499730390,265999.800000000000,0.022306070000
1499730413,265999.800000000000,0.013584970000
1499730461,265999.800000000000,0.003516380000
1499730476,265999.800000000000,0.010682070000
1499730484,265999.800000000000,0.011171460000
1499730493,265999.800000000000,0.140000000000
1499730516,265999.800000000000,0.010952180000
1499730527,265999.800000000000,0.072233230000
1499730527,265999.800000000000,0.065766770000
1499730533,268564.100000000000,0.010000000000
1499730540,265999.800000000000,0.021240670000
1499730540,265999.800000000000,0.021240670000
1499730560,265999.800000000000,0.025904180000
1499730566,265999.800000000000,0.022933460000
1499730573,265999.800000000000,0.022933460000
1499730579,265999.800000000000,0.017500000000
1499730580,265999.800000000000,0.024456050000
1499730589,268023.200000000000,0.100000000000
1499730595,268023.200000000000,0.004714480000
1499730609,268023.200000000000,0.100000000000
1499730614,265999.800000000000,0.029990550000
1499730627,265999.800000000000,0.037361330000
1499730632,265999.900000000000,0.250000000000
1499730645,268023.200000000000,0.041701020000
1499730646,268023.200000000000,0.022507580000
1499730665,268023.200000000000,0.035791400000
1499730692,268023.200000000000,0.100000000000
1499730692,265999.900000000000,0.150000000000
1499730705,265999.900000000000,0.075140990000
1499730705,265999.900000000000,0.020809750000
1499730712,268023.200000000000,0.086745890000
1499730712,268023.200000000000,0.013254110000
1499730723,265999.900000000000,0.005558180000
1499730755,268023.200000000000,0.007219040000
1499730762,268023.200000000000,0.100000000000
1499730762,265999.900000000000,0.900000000000
1499730769,268023.200000000000,0.006035070000
1499730769,265999.900000000000,0.003679390000
1499730769,265999.900000000000,0.007231660000
1499730782,268023.200000000000,0.001281110000
1499730790,268894.200000000000,0.013254110000
1499730790,268894.200000000000,0.030454760000
1499730798,268894.200000000000,0.003827970000
1499730806,268023.200000000000,0.000843690000
1499730806,268894.200000000000,0.047581310000
1499730806,268894.200000000000,0.004881850000
1499730832,268240.200000000000,0.500000000000
1499730832,268240.200000000000,0.236000000000
1499730832,268023.200000000000,0.002000000000
1499730840,268023.200000000000,0.004773150000
1499730853,268240.200000000000,0.013905740000
1499730853,268240.200000000000,0.500000000000
1499730859,268023.200000000000,0.027734710000
1499730871,268023.200000000000,0.001954790000
1499730877,268023.200000000000,0.007749270000
1499730883,268243.300000000000,0.247000000000
1499730883,268023.200000000000,0.253000000000
1499730890,268023.200000000000,0.007588440000
1499730896,268023.200000000000,0.008145100000
1499730908,268243.300000000000,0.500000000000
1499730915,268023.200000000000,0.021929000000
1499730915,268243.300000000000,0.010000000000
1499730921,268023.200000000000,0.010888910000
1499730932,268243.300000000000,0.010000000000
1499730938,269482.000000000000,0.010000000000
1499730945,269243.300000000000,0.039552400000
1499730968,269243.300000000000,0.012872160000
1499730980,269240.200000000000,0.131424560000
1499730980,269243.300000000000,0.578100000000
1499730980,269243.300000000000,0.447575440000
1499731013,269243.300000000000,0.009999990000
1499731013,269243.300000000000,0.042834000000
1499731020,270483.400000000000,0.061468410000
1499731020,270483.400000000000,0.006854230000
1499731026,270483.400000000000,0.084218180000
1499731032,270483.400000000000,0.052628430000
1499731038,270483.400000000000,0.052652180000
1499731058,270483.400000000000,0.043000000000
1499731069,270483.400000000000,0.250000000000
1499731069,269240.200000000000,0.368575440000
1499731069,270483.400000000000,0.461178570000
1499731069,269243.300000000000,0.197166010000
1499731069,270483.400000000000,0.535500000000
1499731079,268023.200000000000,0.054903350000
1499731092,268023.200000000000,0.034844000000
1499731092,268023.200000000000,0.013856350000
1499731113,270496.000000000000,0.003274790000
1499731122,270496.000000000000,0.100000000000
1499731123,270496.000000000000,0.005560000000
1499731123,270496.000000000000,0.008999990000
1499731123,270496.000000000000,0.000700000000
1499731128,270496.000000000000,0.008999990000
1499731136,270496.000000000000,0.008999990000
1499731141,270496.000000000000,0.028361030000
1499731150,270496.000000000000,0.003314720000
1499731168,270496.000000000000,0.035713740000
1499731197,270496.000000000000,0.044678010000
1499731279,275685.300000000000,0.003484050000
1499731279,275685.200000000000,0.143600000000
1499731279,271031.600000000000,0.025200000000
1499731279,271031.600000000000,0.008715950000
1499731298,275685.100000000000,0.017789610000
1499731298,275685.300000000000,0.102210390000
1499731322,270496.000000000000,0.055602260000
1499731322,270496.000000000000,0.001397740000
1499731376,269410.200000000000,5.320000000000
1499731476,271702.700000000000,0.003170460000
1499731613,269571.000000000000,0.514600000000
1499731613,268023.200000000000,0.242664770000
1499731613,268023.200000000000,0.015562010000
1499731668,269541.000000000000,2.131821280000
1499731668,269540.900000000000,0.108178720000
1499731720,269572.800000000000,0.119950070000
1499731720,269572.900000000000,2.120049930000
1499731738,269572.900000000000,0.119950070000
1499731870,269741.000000000000,0.002782670000
1499731875,271000.000000000000,0.085700000000
1499731882,269741.000000000000,0.002782670000
1499731882,269741.000000000000,0.148400000000
1499731898,271000.000000000000,9.914300000000
1499731947,271000.000000000000,0.110000000000
1499731952,271000.000000000000,0.079118830000
1499731952,271000.000000000000,0.089895450000
1499731952,271000.000000000000,0.020881170000
1499731953,271000.000000000000,0.057271510000
1499731963,271000.000000000000,0.163100000000
1499731970,271000.000000000000,6.579733040000
1499731986,270999.900000000000,0.110000000000
1499731986,271000.000000000000,1.000266960000
1499731986,271000.000000000000,0.000733040000
1499732015,270999.800000000000,0.099266960000
1499732015,270999.800000000000,0.010000000000
1499732052,270999.800000000000,0.005443900000
1499732064,270999.800000000000,0.001168740000
1499732070,270999.800000000000,0.004120400000
1499732076,269771.600000000000,0.010000000000
1499732089,269771.600000000000,0.121679600000
1499732111,272853.200000000000,0.010000000000
1499732133,271000.000000000000,0.003256990000
1499732140,272853.200000000000,0.004778970000
1499732155,271000.000000000000,0.812378970000
1499732155,273153.000000000000,0.005221030000
1499732167,273153.000000000000,0.003000000000
1499732167,275685.100000000000,0.017909110000
1499732167,275685.300000000000,0.129090890000
1499732203,271000.000000000000,0.004797060000
1499732262,271000.000000000000,0.055951110000
1499732273,272043.700000000000,0.010000000000
1499732278,271000.000000000000,0.035341390000
1499732283,272043.700000000000,0.010000000000
1499732288,271000.000000000000,0.100000000000
1499732293,272043.700000000000,0.266300000000
1499732293,272579.300000000000,0.003937790000
1499732302,273000.000000000000,0.025113130000
1499732308,273000.000000000000,0.025136230000
1499732312,273000.000000000000,0.069312850000
1499732320,272344.000000000000,0.010000000000
1499732320,271000.000000000000,0.180000000000
1499732332,271000.000000000000,0.003262480000
1499732344,273000.000000000000,0.003262480000
1499732349,273000.000000000000,0.006397930000
1499732354,273000.000000000000,0.006397930000
1499732366,273000.000000000000,0.029617830000
1499732366,273000.000000000000,0.006061350000
1499732413,273000.000000000000,0.105000000000
1499732435,272344.000000000000,0.010000000000
1499732474,273000.000000000000,0.098500000000
1499732493,273000.000000000000,0.006015640000
1499732493,273000.000000000000,11.836500000000
1499732573,273000.000000000000,4.124000000000
1499732577,273000.000000000000,0.057700000000
1499732595,273000.000000000000,4.945000000000
1499732620,272522.900000000000,0.022800000000
1499732702,272273.200000000000,9.000000000000
1499732706,272273.200000000000,0.047000000000
1499732754,272404.400000000000,0.005000000000
1499732806,273000.000000000000,0.001146560000
1499732810,273000.000000000000,0.001000000000
1499732810,273000.000000000000,0.010789820000
1499732824,273000.000000000000,0.001151750000
1499732824,273000.000000000000,0.007840470000
1499732829,273000.000000000000,0.001151750000
1499732840,273000.000000000000,0.007700000000
1499732844,273584.800000000000,0.012538470000
1499732848,273000.000000000000,0.000691390000
1499732848,273684.800000000000,0.000461530000
1499732877,273000.000000000000,0.001000000000
1499732893,273300.700000000000,0.390100000000
1499733021,274406.000000000000,0.170239530000
1499733032,273325.400000000000,0.135200000000
1499733049,273325.300000000000,0.058723130000
1499733049,273325.400000000000,0.000276870000
1499733054,273325.400000000000,10.000000000000
1499733058,273325.400000000000,0.208500000000
1499733061,273325.400000000000,0.010000000000
1499733069,273310.000000000000,0.095400000000
1499733077,273300.000000000000,0.010255310000
1499733078,273310.000000000000,0.089744690000
1499733157,273410.000000000000,0.008800000000
1499733161,274030.600000000000,0.157400970000
1499733161,273410.000000000000,0.000199990000
1499733161,273410.000000000000,0.004845000000
1499733212,273500.000000000000,0.002076930000
1499733233,273500.000000000000,0.003446670000
1499733240,273500.000000000000,1.747692390000
1499733264,273500.000000000000,6.252307610000
1499733312,273800.000000000000,0.010000000000
1499733387,273542.300000000000,0.010000000000
1499733436,273722.200000000000,1.000000000000
1499733446,273722.200000000000,0.010000000000
1499733526,273320.000000000000,0.185000000000
1499733553,273281.200000000000,0.124927080000
1499733553,273281.300000000000,2.490072920000
1499733587,272980.100000000000,2.100000000000
1499733626,272735.000000000000,0.155012450000
1499733723,272504.400000000000,0.023600000000
1499733832,272350.700000000000,0.110678480000
1499733840,272350.600000000000,0.124650140000
1499733840,272178.300000000000,0.774200000000
1499733887,271782.000000000000,0.147959180000
1499733887,272178.300000000000,0.002402900000
1499733887,272450.700000000000,0.100000000000
1499733887,271782.000000000000,0.598800000000
1499733906,271754.500000000000,1.678000000000
1499733906,271754.400000000000,0.100000000000
1499733909,271754.500000000000,0.099937920000
1499733922,272000.000000000000,1.740000000000
1499733922,271854.500000000000,0.080700000000
1499733986,272293.700000000000,3.904600000000
1499733986,272911.700000000000,0.001904700000
1499733991,274900.000000000000,6.093495300000
1499734032,272074.700000000000,0.181900000000
1499734043,272074.700000000000,0.138700000000
1499734053,272174.700000000000,0.000300000000
1499734062,272165.000000000000,0.039900000000
1499734084,272324.700000000000,0.090400000000
1499734098,272324.700000000000,0.143000000000
1499734105,272305.700000000000,0.135000000000
1499734119,272305.700000000000,0.430600000000
1499734125,272305.700000000000,1.650600000000
1499734125,272305.600000000000,0.127794530000
1499734204,272713.000000000000,0.874400000000
1499734217,272610.100000000000,0.415100000000
1499734232,272612.800000000000,0.028700000000
1499734253,272612.800000000000,3.347800000000
1499734253,272612.800000000000,0.018500000000
1499734282,272529.000000000000,0.007440150000
1499734290,272529.000000000000,0.007440150000
1499734389,273000.000000000000,0.013300000000
1499734455,273000.000000000000,2.986700000000
1499734486,272710.400000000000,0.050000000000
1499734514,272682.900000000000,7.000000000000
1499734571,272457.000000000000,0.050000000000
1499734626,272540.300000000000,0.246100000000
1499734664,273550.400000000000,0.006225880000
1499734670,273550.400000000000,0.123200000000
1499734687,272083.000000000000,0.138301060000
1499734687,273550.400000000000,0.117574120000
1499734709,271941.900000000000,0.013200000000
1499734709,271841.900000000000,0.250000000000
1499734729,271818.100000000000,0.007125250000
1499734729,272075.000000000000,0.132023230000
1499734737,271814.300000000000,6.058551520000
1499734737,271814.300000000000,0.699400000000
1499734745,271814.300000000000,0.250000000000
1499734752,271802.700000000000,0.250000000000
1499734759,271802.700000000000,0.984700000000
1499734764,271902.700000000000,0.201600000000
1499734769,274428.000000000000,0.008705470000
1499734769,274718.000000000000,0.041294530000
1499734780,271902.700000000000,0.573700000000
1499734780,271902.700000000000,0.346500000000
1499734780,272160.000000000000,0.126030540000
1499734783,271712.100000000000,0.054869460000
1499734832,272130.000000000000,0.120308080000
1499734832,272130.000000000000,0.540800000000
1499734835,271810.000000000000,0.536000000000
1499734845,271792.100000000000,0.250000000000
1499734848,271792.100000000000,0.053700000000
1499734857,271792.100000000000,0.114846050000
1499734897,271892.100000000000,0.372800000000
1499734897,271992.000000000000,0.109633270000
1499734901,271793.600000000000,0.123500000000
1499734914,271802.300000000000,0.028200000000
1499734928,271802.300000000000,4.506000000000
1499734939,271802.300000000000,0.005000000000
1499734949,271793.800000000000,0.070800000000
1499734954,271793.800000000000,0.104658400000
1499734957,271793.800000000000,2.591641600000
1499735008,272411.300000000000,0.447000000000
1499735021,272382.500000000000,0.447000000000
1499735021,272382.500000000000,3.598000000000
1499735033,272284.200000000000,0.100000000000
1499735037,272284.200000000000,1.128000000000
1499735044,272284.200000000000,0.481000000000
1499735059,272284.200000000000,0.425000000000
1499735059,272164.000000000000,0.099908000000
1499735074,272105.800000000000,0.005000000000
1499735074,272105.800000000000,0.455000000000
1499735096,273459.200000000000,0.001074100000
1499735101,273459.200000000000,0.098925900000
1499735112,272374.800000000000,0.276306820000
1499735112,272374.700000000000,0.081693180000
1499735145,272352.100000000000,0.376000000000
1499735169,272355.100000000000,0.081861670000
1499735190,272360.200000000000,2.156000000000
1499735245,272370.000000000000,2.658600000000
1499735256,272352.100000000000,0.372000000000
1499735256,272355.100000000000,0.168138330000
1499735256,272370.000000000000,0.518900000000
1499735256,272370.000000000000,0.941400000000
1499735280,272371.300000000000,0.036300000000
1499735338,272533.400000000000,0.005000000000
1499735338,272500.000000000000,1.996300000000
1499735346,272500.000000000000,2.001300000000
1499735392,272500.000000000000,1.995000000000
1499735430,272361.500000000000,0.121500000000
1499735430,272500.000000000000,4.007400000000
1499735440,272274.400000000000,0.514900000000
1499735472,272374.400000000000,0.000100000000
1499735477,272285.200000000000,0.005000000000
1499735492,272285.200000000000,0.043300000000
1499735504,272285.200000000000,1.262700000000
1499735521,272405.100000000000,4.668899080000
1499735531,272405.100000000000,0.011700000000
1499735540,272405.100000000000,0.005000000000
1499735544,272385.200000000000,0.195300000000
1499735562,272090.300000000000,0.041800000000
1499735584,272999.900000000000,0.063017600000
1499735599,273000.000000000000,0.289000000000
1499735602,272999.900000000000,0.122982400000
1499735608,272192.300000000000,0.025900000000
1499735626,272192.300000000000,0.466000000000
1499735630,272190.000000000000,0.207000000000
1499735637,272190.000000000000,0.605000000000
1499735645,272190.000000000000,0.392200000000
1499735650,272190.000000000000,0.738000000000
1499735655,272190.000000000000,0.005000000000
1499735659,272185.900000000000,2.000000000000
1499735661,272185.900000000000,0.181000000000
1499735669,272185.900000000000,0.348000000000
1499735673,272185.900000000000,0.462000000000
1499735683,272285.900000000000,1.000000000000
1499735684,272185.900000000000,0.618000000000
1499735692,272172.600000000000,0.199300000000
1499735696,272172.600000000000,1.105546860000
1499735696,272172.500000000000,0.061453140000
1499735710,272184.400000000000,0.587000000000
1499735721,272184.400000000000,0.977960920000
1499735721,272184.300000000000,0.022039080000
1499735721,272184.300000000000,0.037900000000
1499735723,272184.400000000000,1.739000000000
1499735740,272394.700000000000,0.508000000000
1499735765,273000.000000000000,0.301000000000
1499735766,273000.000000000000,1.000000000000
1499735776,273000.000000000000,0.000551670000
1499735776,272999.900000000000,0.058448330000
1499735788,273000.000000000000,0.039700000000
1499735792,273000.000000000000,0.346000000000
1499735807,273000.000000000000,1.000000000000
1499735810,272999.900000000000,0.298000000000
1499735818,272405.200000000000,0.022200000000
1499735827,272403.000000000000,0.018800000000
1499735839,272403.000000000000,0.123400000000
1499735843,272394.700000000000,0.489000000000
1499735845,272381.800000000000,0.798300000000
1499735858,273000.000000000000,0.004400000000
1499735862,272403.000000000000,1.986600000000
1499735870,273000.000000000000,0.006100000000
1499735904,272138.000000000000,0.095371580000
1499735904,272184.300000000000,0.549000000000
1499735911,271934.000000000000,0.218000000000
1499735918,271934.000000000000,0.005500000000
1499735921,271934.000000000000,0.017290210000
1499735928,271712.100000000000,0.195130540000
1499735928,271780.500000000000,0.021234970000
1499735932,271630.800000000000,0.005100000000
1499735936,271630.800000000000,0.010000000000
1499735941,271630.800000000000,0.900000000000
1499735944,271630.800000000000,3.923234490000
1499735950,271630.800000000000,0.504700000000
1499735960,271485.700000000000,0.300000000000
1499735960,271485.700000000000,0.180000000000
1499735960,271485.700000000000,1.000000000000
1499735963,271485.700000000000,0.115300000000
1499735984,271462.000000000000,0.091041550000
1499735984,271485.700000000000,0.150000000000
1499735984,271585.700000000000,0.005000000000
1499735984,271585.800000000000,0.180000000000
1499735984,271585.800000000000,0.140000000000
1499735988,271182.000000000000,0.180000000000
1499735988,271182.000000000000,0.250000000000
1499735989,271182.000000000000,0.250000000000
1499735989,271182.000000000000,0.150000000000
1499735991,271182.000000000000,0.190000000000
1499735991,271182.000000000000,0.250000000000
1499735991,271182.000000000000,0.148645170000
1499735995,271182.000000000000,0.190000000000
1499735995,271182.000000000000,0.250000000000
1499735997,271182.000000000000,0.153293360000
1499735999,271182.000000000000,1.311919920000
1499736133,272000.000000000000,2.100000000000
1499736142,272000.000000000000,0.900000000000
1499736142,271127.000000000000,0.086918380000
1499736142,271127.100000000000,0.150000000000
1499736142,270072.100000000000,0.110000000000
1499736142,270072.000000000000,0.010000000000
1499736149,270072.000000000000,0.150000000000
1499736155,270072.000000000000,0.110000000000
1499736159,270072.000000000000,0.004971260000
1499736175,270071.900000000000,0.075363930000
1499736175,270072.000000000000,0.030636070000
1499736178,270072.000000000000,3.000000000000
1499736189,270072.000000000000,0.100000000000
1499736189,270072.000000000000,0.001023090000
1499736191,270072.000000000000,0.082986800000
1499736197,270072.000000000000,0.055736880000
1499736197,270071.900000000000,0.064263120000
1499736222,270071.900000000000,0.062305550000
